id,lemma,pos,count
1106,спыніцца,VERB,46
1107,царскі,ADJ,46
1108,баг,NOUN,46
1109,спраўляць,VERB,46
1110,радка,NOUN,46
1111,хтось,PRON,46
1112,дружны,ADJ,46
1113,разумець,VERB,46
1114,іначай,ADV,46
1115,падумаць,VERB,46
1116,с,ADP,46
1117,струна,NOUN,46
1118,цудоўны,ADJ,45
1119,асіна,NOUN,45
1120,гісторыя,NOUN,45
1121,прыехаць,VERB,45
1122,муж,NOUN,45
1123,успамінаць,VERB,45
1124,нетр,NOUN,45
1125,партыя,NOUN,45
1126,мяккі,ADJ,45
1127,пачацца,VERB,45
1128,сумленне,NOUN,45
1129,ягоны,DET,45
1130,гліна,NOUN,45
1131,путы,NOUN,45
1132,хор,NOUN,45
1133,пакой,NOUN,45
1134,гучаць,VERB,45
1135,жах,NOUN,45
1136,горам,NOUN,44
1137,ды,NOUN,44
1138,вузкі,ADJ,44
1139,згубіць,VERB,44
1140,палетка,NOUN,44
1141,стагоддзе,NOUN,44
1142,гэта,DET,44
1143,варожы,ADJ,44
1144,лунаць,VERB,44
1145,ліць,VERB,44
1146,напісаць,VERB,44
1147,лапа,NOUN,44
1148,покуль,ADV,44
1149,карабель,NOUN,44
1150,прарок,NOUN,44
1151,змена,NOUN,44
1152,здабыць,VERB,44
1153,пагляд,NOUN,44
1154,сняг,NOUN,44
1155,паспець,VERB,44
1156,дагэтуль,ADV,44
1157,гразь,NOUN,44
1158,дамоў,ADV,44
1159,дзіцячы,ADJ,44
1160,зайграць,VERB,44
1161,доктар,NOUN,44
1162,якраз,ADV,43
1163,дарэмна,ADV,43
1164,урэшце,ADV,43
1165,размова,NOUN,43
1166,падзея,NOUN,43
1167,крата,NOUN,43
1168,каліна,NOUN,43
1169,дзявочы,ADJ,43
1170,вяртацца,VERB,43
1171,схавацца,VERB,43
1172,вернуцца,VERB,43
1173,аднак,CCONJ,43
1174,бледны,ADJ,43
1175,сніць,VERB,43
1176,сват,NOUN,43
1177,чын,NOUN,43
1178,пакаленне,NOUN,43
1179,лава,NOUN,43
1180,перайсці,VERB,43
1181,паглядаць,VERB,43
1182,касцёл,NOUN,43
1183,рэчак,NOUN,43
1184,благі,ADJ,43
1185,жыцт,NOUN,43
1186,віцца,VERB,43
1187,мак,NOUN,43
1188,успамін,NOUN,43
1189,паніч,NOUN,43
1190,сумаваць,VERB,43
1191,вусны,NOUN,43
1192,байка,PROPN,43
1193,вочка,NOUN,43
1194,гора,ADV,42
1195,міга,NOUN,42
1196,карова,NOUN,42
1197,зарніца,NOUN,42
1198,продак,NOUN,42
1199,песня,ADJ,42
1200,багата,ADV,42
1201,блізкі,ADV,42
1202,абы,SCONJ,42
1203,рота,NOUN,42
1204,сабрацца,VERB,42
1205,іхні,DET,42
1206,люць,NOUN,42
1207,аж,NOUN,42
1208,нудна,ADV,42
1209,ладзіць,VERB,42
1210,пакласці,VERB,42
1211,зняць,VERB,42
1212,пясняр,NOUN,42
1213,класці,VERB,42
1214,мучыць,VERB,42
1215,павек,NOUN,42
1216,пытацца,VERB,42
1217,прывесці,VERB,42
1218,ўзысці,VERB,42
1219,паехаць,VERB,42
1220,нізкі,ADJ,42
1221,некалі,ADV,42
1222,цярпенне,NOUN,42
1223,цвёрды,ADJ,42
1224,паволі,ADV,42
1225,вартаваць,VERB,42
1226,скончыць,VERB,42
1227,запець,VERB,42
1228,рыць,VERB,42
1229,грэць,VERB,42
1230,алесь,PROPN,42
1231,душа,VERB,41
1232,фабрыка,NOUN,41
1233,скінуць,VERB,41
1234,дамавіна,NOUN,41
1235,адважны,ADJ,41
1236,шчасліва,ADV,41
1237,звычайны,ADJ,41
1238,дум,NOUN,41
1239,крывы,ADJ,41
1240,зашумець,VERB,41
1241,бясконца,ADV,41
1242,певень,NOUN,41
1243,вунь,PART,41
1244,кішэня,NOUN,41
1245,вярнуць,VERB,41
1246,лісток,NOUN,41
1247,спаліць,VERB,41
1248,мікола,PROPN,41
1249,вйка,NOUN,41
1250,рак,NOUN,41
1251,скон,NOUN,41
1252,мінулы,ADJ,41
1253,вечнасць,NOUN,41
1254,сок,NOUN,41
1255,грымець,VERB,41
1256,сумна,ADV,41
1257,смутны,ADJ,41
1258,зрок,NOUN,41
1259,бойка,NOUN,41
1260,гітлер,PROPN,41
1261,галубка,NOUN,41
1262,замак,NOUN,41
1263,варшава,PROPN,40
1264,каваць,VERB,40
1265,гнуцца,VERB,40
1266,вышаць,ADJ,40
1267,гутарка,NOUN,40
1268,магільны,ADJ,40
1269,летні,ADJ,40
1270,пражыць,VERB,40
1271,сука,NOUN,40
1272,чужына,NOUN,40
1273,лапць,NOUN,40
1274,трудна,ADV,40
1275,дзіцё,NOUN,40
1276,земля,NOUN,40
1277,бліснуць,VERB,40
1278,пачынаць,VERB,40
1279,бед,NOUN,40
1280,хіба,NOUN,39
1281,мост,NOUN,39
1282,нуд,NOUN,39
1283,глядзіць,VERB,39
1284,чуцца,VERB,39
1285,плача,NOUN,39
1286,хвост,NOUN,39
1287,хваць,VERB,39
1288,груган,NOUN,39
1289,завесці,VERB,39
1290,злажыць,VERB,39
1291,страляць,VERB,39
1292,магчы,ADV,39
1293,сёл,NOUN,39
1294,думы,NOUN,39
1295,карчма,NOUN,39
1296,прыгода,NOUN,39
1297,старан,NOUN,39
1298,далёка,ADJ,39
1299,давесціся,VERB,39
1300,усяго,ADV,39
1301,каменны,ADJ,39
1302,сусветны,ADJ,39
1303,везці,VERB,39
1304,свечка,NOUN,39
1305,круціць,VERB,39
1306,вал,NOUN,39
1307,дарма,ADV,39
1308,горды,ADJ,39
1309,шкадаваць,VERB,39
1310,найлепшы,ADJ,39
1311,вяселле,NOUN,39
1312,настаць,VERB,39
1313,дзянёк,NOUN,39
1314,марыя,PROPN,39
1315,бай,NOUN,39
1316,дарожка,NOUN,38
1317,люць,VERB,38
1318,пасадзіць,VERB,38
1319,юнак,NOUN,38
1320,сякера,NOUN,38
1321,гая,NOUN,38
1322,выглядаць,VERB,38
1323,варта,VERB,38
1324,настаўнік,NOUN,38
1325,жаданне,NOUN,38
1326,несціся,VERB,38
1327,хцівец,NOUN,38
1328,ніва,ADJ,38
1329,калена,NOUN,38
1330,нядаўна,ADV,38
1331,штось,PRON,38
1332,стварыць,VERB,38
1333,пшаніца,NOUN,38
1334,навіна,NOUN,38
1335,табі,NOUN,38
1336,старасць,NOUN,38
1337,рускі,ADJ,38
1338,стары,NOUN,38
1339,цешыць,VERB,38
1340,вятар,NOUN,38
1341,сягонне,NOUN,38
1342,падаваць,VERB,38
1343,шуміць,VERB,38
1344,малако,NOUN,38
1345,змоўкнуць,VERB,38
1346,ударыць,VERB,38
1347,усмешка,NOUN,38
1348,ўстаць,VERB,38
1349,красаваць,VERB,38
1350,бульба,NOUN,37
1351,кругом,NOUN,37
1352,здалёк,NOUN,37
1353,іван,PROPN,37
1354,дзеля,ADP,37
1355,цягнуцца,VERB,37
1356,мужны,ADJ,37
1357,дапамагчы,VERB,37
1358,журба,NOUN,37
1359,гаворка,NOUN,37
1360,глуш,NOUN,37
1361,чужынец,NOUN,37
1362,назаўтра,ADV,37
1363,поўдзень,NOUN,37
1364,развітацца,VERB,37
1365,дзівіцца,VERB,37
1366,тыдзень,NOUN,37
1367,разбіць,VERB,37
1368,сялянін,NOUN,37
1369,ганка,NOUN,37
1370,лятаць,VERB,37
1371,сьвет,NOUN,37
1372,малітва,NOUN,37
1373,клопат,NOUN,37
1374,момант,NOUN,37
1375,загад,NOUN,37
1376,пасці,VERB,37
1377,самотны,ADJ,36
1378,дожджык,NOUN,36
1379,дзел,NOUN,36
1380,бурны,ADJ,36
1381,панаванне,NOUN,36
1382,гімн,NOUN,36
1383,ловіць,VERB,36
1384,то,PRON,36
1385,брама,NOUN,36
1386,чароўны,ADJ,36
1387,нямецкі,ADJ,36
1388,жыцца,VERB,36
1389,царква,NOUN,36
1390,плошча,NOUN,36
1391,фронт,NOUN,36
1392,нябесны,ADJ,36
1393,таемны,ADJ,36
1394,юрка,PROPN,36
1395,асенні,ADJ,36
1396,карэнне,NOUN,36
1397,ніякі,DET,36
1398,трошкі,ADV,36
1399,дуга,NOUN,36
1400,жыта,NOUN,36
1401,глеба,NOUN,36
1402,носіць,VERB,36
1403,сцюжа,NOUN,36
1404,п’ць,VERB,36
1405,катаваць,VERB,36
1406,-і,ADJ,36
1407,мірны,ADJ,36
1408,стрэл,NOUN,36
1409,конь,PROPN,36
1410,пачакаць,VERB,36
1411,бушаваць,VERB,36
1412,прачнуцца,VERB,36
1413,дзесь,NOUN,36
1414,вус,NOUN,35
1415,дзяды,NOUN,35
1416,галоўка,NOUN,35
1417,закрыць,VERB,35
1418,падацца,VERB,35
1419,песняр,NOUN,35
1420,заводзіць,VERB,35
1421,рэзаць,VERB,35
1422,панура,NOUN,35
1423,хвароба,NOUN,35
1424,няволі,NOUN,35
1425,здрада,NOUN,35
1426,нядзеля,NOUN,35
1427,гусці,VERB,35
1428,загнаць,VERB,35
1429,твой,ADJ,35
1430,твор,NOUN,35
1431,імкнуцца,VERB,35
1432,уцячы,VERB,35
1433,ратаваць,VERB,35
1434,падысці,VERB,35
1435,гусь,NOUN,35
1436,цяжар,NOUN,35
1437,злосны,ADJ,35
1438,рабіна,NOUN,35
1439,скрозь,ADV,35
1440,фюрэр,NOUN,35
1441,мрок,NOUN,35
1442,скаваць,VERB,35
1443,хлопчык,NOUN,35
1444,спелы,ADJ,35
1445,пасцель,NOUN,35
1446,заззяць,VERB,35
1447,мудрасць,NOUN,35
1448,звесці,VERB,35
1449,пустка,NOUN,35
1450,мні,ADJ,35
1451,звоняць,VERB,35
1452,жыта,X,35
1453,хрыстос,PROPN,35
1454,здар,NOUN,35
1455,блішчаць,VERB,35
1456,нямы,ADJ,35
1457,назваць,VERB,35
1458,дайсці,VERB,35
1459,сець,VERB,35
1460,прычына,NOUN,35
1461,газета,NOUN,34
1462,дасць,NOUN,34
1463,жыццёвы,ADJ,34
1464,шчыт,NOUN,34
1465,прадзед,NOUN,34
1466,ярмо,NOUN,34
1467,звонкі,ADJ,34
1468,здрадзіць,VERB,34
1469,сокал,NOUN,34
1470,гудзець,VERB,34
1471,соля,NOUN,34
1472,запаліць,VERB,34
1473,смерць,VERB,34
1474,цяжэй,ADJ,34
1475,паночка,NOUN,34
1476,маўкліва,ADV,34
1477,маўклівы,ADJ,34
1478,сустрэцца,VERB,34
1479,вогнішча,NOUN,34
1480,тэй,NOUN,34
1481,скок,NOUN,34
1482,вестка,NOUN,34
1483,настрой,NOUN,34
1484,ярына,PROPN,34
1485,тата,NOUN,34
1486,збудаваць,VERB,34
1487,мясціна,NOUN,34
1488,рушыць,VERB,34
1489,рыхтаваць,VERB,34
1490,шумны,ADJ,34
1491,сваяк,NOUN,34
1492,маленства,NOUN,34
1493,сумна,ADJ,34
1494,начаваць,VERB,34
1495,вадзіца,NOUN,34
1496,пабіць,VERB,34
1497,дыхаць,VERB,34
1498,арцём,PROPN,34
1499,кабет,NOUN,34
1500,дачушка,NOUN,34
1501,голы,ADJ,33
1502,трасцца,VERB,33
1503,спрэчка,NOUN,33
1504,люба,PROPN,33
1505,паверыць,VERB,33
1506,авечка,NOUN,33
1507,труд,NOUN,33
1508,блукаць,VERB,33
1509,во,PART,33
1510,ажно,ADV,33
1511,гнцца,VERB,33
1512,той,ADJ,33
1513,гоп,NOUN,33
1514,хавацца,VERB,33
1515,комін,NOUN,33
1516,жвір,NOUN,33
1517,палажыць,VERB,33
1518,прэч,ADV,33
1519,мысль,NOUN,33
1520,мінаць,VERB,33
1521,скарга,NOUN,33
1522,знаходзіць,VERB,33
1523,пан,VERB,33
1524,круты,ADJ,33
1525,к,X,33
1526,спяшацца,VERB,33
1527,палян,NOUN,33
1528,жыта,ADV,33
1529,срэбны,ADJ,33
1530,сяўба,NOUN,33
1531,дочка,NOUN,33
1532,гучны,ADJ,33
1533,узгорак,NOUN,33
1534,крэмль,PROPN,33
1535,галосіць,VERB,33
1536,мець,NOUN,33
1537,дуброва,NOUN,33
1538,заходзіць,VERB,33
1539,звязаць,VERB,33
1540,пракляты,ADJ,33
1541,рабоч,NOUN,33
1542,голаў,NOUN,33
1543,сена,NOUN,33
1544,прывітаць,VERB,33
1545,хопіць,VERB,33
1546,гукаць,VERB,33
1547,цешыцца,VERB,33
1548,паслаць,VERB,33
1549,купіць,VERB,33
1550,гор,PROPN,33
1551,спатканне,NOUN,33
1552,паціху,ADV,33
1553,сон,PROPN,32
1554,аконца,NOUN,32
1555,танк,NOUN,32
1556,імкненне,NOUN,32
1557,наказ,NOUN,32
1558,смяротны,ADJ,32
1559,заліць,VERB,32
1560,галінка,NOUN,32
1561,нашто,SCONJ,32
1562,вяка,NOUN,32
1563,моўчкі,ADV,32
1564,сціхнуць,VERB,32
1565,сваёя,NOUN,32
1566,грыб,NOUN,32
1567,гаманіць,VERB,32
1568,рас,NOUN,32
1569,серп,NOUN,32
1570,поп,NOUN,32
1571,спака,NOUN,32
1572,амаль,ADV,32
1573,кніжка,NOUN,32
1574,удаль,ADV,32
1575,ка,X,32
1576,кулак,NOUN,32
1577,нязнаны,ADJ,32
1578,карагод,NOUN,32
1579,майстар,NOUN,32
1580,ветрык,NOUN,32
1581,спрадвек,NOUN,32
1582,хлапец,NOUN,32
1583,ложак,NOUN,32
1584,роўна,ADV,32
1585,разгон,NOUN,32
1586,марна,ADV,32
1587,план,NOUN,32
1588,пан,PROPN,32
1589,пекла,NOUN,32
1590,прамень,NOUN,32
1591,стрэх,NOUN,32
1592,схова,NOUN,32
1593,быт,NOUN,32
1594,правесці,VERB,32
1595,астатні,ADJ,32
1596,цётка,NOUN,32
1597,старона,NOUN,32
1598,полымя,NOUN,32
1599,касіць,VERB,32
1600,мастак,NOUN,32
1601,дняпро,PROPN,31
1602,жартаваць,VERB,31
1603,журыцца,VERB,31
1604,малады,NOUN,31
1605,сталіца,NOUN,31
1606,падняцца,VERB,31
1607,штодня,ADV,31
1608,дом,ADV,31
1609,коціцца,VERB,31
1610,песці,VERB,31
1611,бандыт,NOUN,31
1612,нашчадак,NOUN,31
1613,нехта,PROPN,31
1614,рог,NOUN,31
1615,схіліцца,VERB,31
1616,абраза,NOUN,31
1617,гушчар,NOUN,31
1618,імгл,NOUN,31
1619,лоза,NOUN,31
1620,пояс,NOUN,31
1621,яма,NOUN,31
1622,грах,NOUN,31
1623,бедак,NOUN,31
1624,густа,ADV,31
1625,вон,NOUN,31
1626,тонкі,ADJ,31
1627,нудны,ADJ,31
1628,лес,PROPN,31
1629,братні,ADJ,31
1630,гучна,ADV,31
1631,зважаць,VERB,31
1632,віхор,NOUN,31
1633,бач,PROPN,31
1634,гаць,VERB,31
1635,ганна,PROPN,31
1636,чыста,NOUN,31
1637,навекі,NOUN,31
1638,хтосьці,PRON,31
1639,немец,NOUN,31
1640,аблічча,NOUN,31
1641,шэры,NOUN,31
1642,аддаваць,VERB,31
1643,спаткацца,VERB,31
1644,пашкадаваць,VERB,31
1645,пакуль,SCONJ,31
1646,перш,ADV,31
1647,адкрыць,VERB,31
1648,волас,NOUN,31
1649,дудка,NOUN,31
1650,крук,NOUN,31
1651,плата,NOUN,31
1652,пух,NOUN,31
1653,востры,ADJ,31
1654,вяроўка,NOUN,31
1655,сіротка,NOUN,31
1656,чарот,NOUN,31
1657,наш,PRON,31
1658,саюз,NOUN,31
1659,промень,NOUN,30
1660,падчас,ADP,30
1661,нарадзіцца,VERB,30
1662,ныць,VERB,30
1663,азвацца,VERB,30
1664,смутка,NOUN,30
1665,меч,NOUN,30
1666,дзівосны,ADJ,30
1667,кепскі,ADJ,30
1668,выра,NOUN,30
1669,бруд,NOUN,30
1670,сялянскі,ADJ,30
1671,верас,NOUN,30
1672,расць,VERB,30
1673,сталь,NOUN,30
1674,вусна,NOUN,30
1675,купацца,VERB,30
1676,сыночка,NOUN,30
1677,ветразь,NOUN,30
1678,зброд,NOUN,30
1679,пасада,NOUN,30
1680,рваць,VERB,30
1681,сорак,NOUN,30
1682,помста,NOUN,30
1683,дарма,NOUN,30
1684,прах,NOUN,30
1685,дзяржава,NOUN,30
1686,бліскавіца,NOUN,30
1687,двое,NUM,30
1688,кум,NOUN,30
1689,кавалак,NOUN,30
1690,печа,NOUN,30
1691,шар,NOUN,30
1692,лязаць,VERB,30
1693,кашуля,NOUN,30
1694,з-пад,NOUN,30
1695,юнацтва,NOUN,30
1696,будзіць,VERB,30
1697,к,NOUN,30
1698,крывавы,NOUN,30
1699,кайдан,NOUN,30
1700,радасна,ADV,30
1701,звоніць,VERB,30
1702,гол,NOUN,30
1703,водар,NOUN,30
1704,снежны,ADJ,30
1705,завея,NOUN,30
1706,супроць,ADP,30
1707,з’явіцца,VERB,30
1708,старацца,VERB,30
1709,ужо,PART,30
1710,вецер,PROPN,30
1711,гавор,NOUN,30
1712,ліпа,NOUN,30
1713,прыйсціся,VERB,30
1714,птушыны,ADJ,30
1715,дбаць,VERB,30
1716,сцелцца,VERB,30
1717,строй,NOUN,29
1718,стужка,NOUN,29
1719,спёка,NOUN,29
1720,хустка,NOUN,29
1721,сем,NUM,29
1722,абрус,NOUN,29
1723,верыць,NOUN,29
1724,хлусня,NOUN,29
1725,лік,NOUN,29
1726,моладасць,NOUN,29
1727,грозна,ADV,29
1728,з’есці,VERB,29
1729,схадзіць,VERB,29
1730,пакутны,ADJ,29
1731,доўг,NOUN,29
1732,здарэнне,NOUN,29
1733,падымацца,VERB,29
1734,паток,NOUN,29
1735,пачвара,NOUN,29
1736,ружовы,ADJ,29
1737,вучыцца,VERB,29
1738,мыць,VERB,29
1739,сёла,NOUN,29
1740,душыць,VERB,29
1741,золка,NOUN,29
1742,памагаць,VERB,29
1743,ступаць,VERB,29
1744,самалёт,NOUN,29
1745,свеціцца,VERB,29
1746,трапіць,VERB,29
1747,ўгор,NOUN,29
1748,цэлы,NOUN,29
1749,смак,NOUN,29
1750,гарт,NOUN,29
1751,цячы,VERB,29
1752,гульня,NOUN,29
1753,цеплыня,NOUN,29
1754,колер,NOUN,29
1755,ласкі,ADJ,29
1756,дахаты,ADV,29
1757,перашкода,NOUN,29
1758,шчасце,PROPN,29
1759,турбота,NOUN,29
1760,адвага,NOUN,29
1761,гуць,VERB,29
1762,аглядаць,VERB,29
1763,цесны,ADJ,29
1764,дняпр,PROPN,29
1765,сляд,NOUN,29
1766,адшукаць,VERB,29
1767,позна,ADV,29
1768,гурт,NOUN,29
1769,сноп,NOUN,29
1770,горла,NOUN,29
1771,плыць,VERB,29
1772,свішча,NOUN,29
1773,пяро,NOUN,29
1774,ява,NOUN,29
1775,стагнаць,VERB,29
1776,вярба,NOUN,29
1777,цягнік,NOUN,29
1778,зімовы,ADJ,28
1779,шкло,NOUN,28
1780,горш,ADV,28
1781,смутна,ADV,28
1782,хітры,ADJ,28
1783,збудзіць,VERB,28
